8499 28094
7361 1931 -487
2640 2485 71
5815 6386 -548
6761 1070 -667
2985 5786 -689
7689 8416 -204
5500 764 -518
6291 2579 32
5566 8454 105
4361 5904 336
6953 767 390
6734 5272 -3
8096 7863 -833
5971 4770 342
3347 7121 839
5889 5242 368
208 7889 294
4134 1184 -868
5156 4175 386
4429 5903 -129
7096 2603 827
5156 1973 179
1307 4386 -84
8158 4910 -657
5154 204 582
3163 2644 -279
369 4091 755
2592 5436 802
4827 5443 542
2837 1659 -78
5123 1324 -699
4924 3384 -322
3808 4385 609
2207 6337 979
3938 5760 -514
5366 1367 189
1200 5719 822
7262 2081 162
417 2214 -181
6287 6182 -882
2761 6035 -987
6659 4792 -682
993 1092 -282
5300 3417 -919
5802 4313 -612
3463 7459 619
5358 7478 666
4778 5569 -437
2613 7411 162
4602 6948 -523
5500 5480 551
8226 1828 -933
4235 2921 -726
7068 285 -989
1914 4191 254
3475 5135 522
5551 6043 -527
7436 3692 793
5839 2596 50
5674 6255 150
8078 7857 -338
8276 8142 392
3350 7546 -270
4340 2006 110
3526 844 270
4981 6917 979
309 6611 612
326 4961 283
6129 3180 921
5822 1146 -614
5391 6607 -466
3681 3350 445
659 4700 -858
7421 2933 -44
3226 6617 560
7554 8481 61
2190 1828 229
8009 373 -857
7580 2920 605
5649 6758 112
3510 2663 145
6845 5833 -932
1270 955 352
2998 4665 -157
2839 3293 560
7353 2100 370
4282 5969 -385
8373 5479 -872
72 6461 850
1655 6767 -464
7614 5773 435
5614 7179 -895
4008 511 658
2898 7969 -26
4098 8156 -635
2297 6397 378
5809 4847 528
3714 1405 -344
3909 1519 326
2041 8421 567
2146 2395 -509
3611 2759 904
7852 806 -493
6623 2407 709
187 6450 -682
3413 1877 -366
516 926 -30
5737 8274 141
717 5054 -233
3825 3528 -111
655 3610 844
6084 1297 -461
2402 7400 -117
301 142 -871
5224 306 -704
6237 3514 425
7690 3227 370
5095 7310 -101
7562 5681 273
6910 2867 -251
8475 6164 815
3503 8421 254
1225 619 177
5100 4602 625
7071 2999 152
1453 477 -556
6859 7037 -625
7430 8289 -691
8105 5528 -103
1114 5327 238
4160 6616 699
4963 7715 435
3463 1050 -321
5990 2778 -177
5535 4062 582
2179 3215 -597
6106 3554 362
365 3786 -998
1024 7886 849
5894 2878 430
4204 6332 -785
5998 4499 -8
5253 1620 -346
7165 5425 -593
6920 8133 936
3380 6842 215
3242 3489 -670
8189 6025 824
3339 4391 -897
1687 3984 -115
2801 2225 -255
5490 4232 -232
3213 6799 -63
332 4534 707
3153 4644 -437
3505 6949 262
384 3679 123
3944 2260 -8
2361 287 -642
5514 8119 -237
3223 2135 -586
4556 4132 -11
7796 7938 560
381 5177 -492
8421 8110 576
386 6364 -187
2685 1308 556
7465 4699 -175
8099 5741 736
4162 1009 695
7616 2721 -477
1093 1339 -312
6496 5268 -525
7548 2481 679
5005 3252 312
7954 6381 188
3064 8418 238
2192 7508 -57
5410 1969 957
7114 5014 -978
1130 4719 -505
5391 6017 910
1285 4442 -453
203 229 349
4556 2474 -499
2865 5766 -52
3524 961 358
389 5851 -617
7227 4226 -871
1642 4813 -466
5497 3996 -273
7221 1862 648
1265 6946 238
342 1367 -338
1966 1466 914
8331 4281 963
6647 3834 421
4098 5222 -678
8190 7426 -755
7259 3560 -688
6293 1951 -539
5825 2528 317
6105 5531 598
3995 5416 -339
977 6999 699
7263 4469 330
8006 2824 -434
3922 6235 -416
1669 331 359
8239 581 -359
2926 572 105
7910 3256 355
3186 5062 589
3708 8362 379
3911 122 682
251 4302 -912
963 8430 635
7600 6881 298
3176 5649 -809
2783 5793 924
1680 1224 -422
2045 8356 102
4370 2197 -240
5616 5746 324
4723 3407 494
3384 3191 523
4478 6559 -776
2735 5660 129
4870 3607 914
6841 8463 311
7526 5808 -38
6118 7844 -853
3027 2573 -833
953 5504 485
2776 691 478
4204 5053 -6
1528 4647 566
4711 4231 -451
874 544 -676
282 957 351
3154 3714 -838
1082 4414 -94
201 1224 466
7708 8424 -676
6366 3010 920
6762 3950 812
566 7787 832
2426 1876 -731
7443 8340 -973
1367 7840 22
3616 7767 879
1142 480 -522
4387 5097 858
4062 6510 -869
6429 6214 575
4319 3246 130
8186 8170 950
2035 2064 -558
7606 4075 703
4511 3837 785
8405 500 -95
4345 8060 -936
3376 4448 944
5487 5180 514
2670 8257 -423
2602 3692 -594
1698 8470 541
5721 8051 14
5379 2865 -86
7029 5674 890
263 2889 55
528 4366 -265
488 500 -388
1287 449 -139
1063 3244 533
2326 349 -803
1052 6344 -995
1440 3950 -531
6330 4394 975
2477 3141 -970
7687 819 -536
5160 6313 128
6659 3652 -581
543 2026 -1000
2704 389 -504
7397 1099 -798
4245 5747 112
5421 3707 50
7625 3074 987
2477 211 976
1576 7312 -624
4713 916 768
6558 4153 -546
7738 2158 25
6213 8259 966
5008 5543 -245
1329 4543 -527
4895 6129 -140
3971 3217 -52
5869 1256 828
4281 562 594
6630 6414 -157
4500 2725 -802
8337 7656 200
1509 587 -756
151 242 91
1414 2249 -159
5625 7083 -833
1317 4065 520
468 6276 20
4766 5392 141
2127 7766 996
3296 5399 859
5337 4256 717
6396 967 874
8058 1506 -137
978 3949 377
7627 5989 825
4296 4682 -450
3872 313 -584
2927 844 515
6236 5696 431
7188 5890 -565
1680 2115 -5
4281 6538 908
82 3518 -551
8412 3722 -200
5515 4463 -436
8046 2571 -817
2639 3551 556
458 6043 -89
5676 4920 21
4343 5726 -417
5998 343 -99
2167 6292 -739
1538 7010 631
3833 2656 -251
3672 206 951
5473 6406 381
6780 1395 -229
2993 5864 493
6527 3657 -266
3123 2314 -161
4346 3737 760
3745 6715 763
5848 6504 -992
3986 3687 -496
1834 3361 -800
7627 7279 -50
7902 6864 456
4911 1648 -563
7664 4524 795
7928 5178 -555
4932 1466 814
4255 1190 -330
901 478 -103
7042 1468 -663
7120 8387 830
83 6253 -818
5697 6385 -686
1686 7879 47
1181 7764 340
1457 716 179
3054 7574 651
1913 5898 -171
7865 3187 -421
6450 7367 -621
3560 1347 568
1383 7896 602
7656 1320 -261
6564 1349 471
3823 6461 72
1239 5983 81
7417 8372 942
1739 1074 -155
5003 2879 -573
8240 5717 177
6599 5950 -933
7497 1731 -984
6248 2962 -65
736 6132 207
1161 5729 -858
5856 5434 -243
1297 2410 516
1122 3146 -728
3899 1895 810
2391 7283 707
4371 7325 -800
8155 3528 438
6673 70 -463
1564 8333 581
3772 7300 774
3322 6479 -560
7830 909 389
1172 935 137
2119 8488 758
6791 4767 692
5051 8346 -66
5166 2975 -193
4009 1027 761
5526 5395 -388
8101 1889 685
6860 784 644
974 7121 -602
5371 8368 806
1768 3338 -990
4553 4253 -943
1835 7023 -506
4823 4520 -827
3030 7808 777
6332 82 -695
4939 317 -216
6362 3645 13
8205 8246 672
602 3481 -447
4335 8363 -827
7129 2051 639
4388 6185 694
384 4906 992
7425 1979 23
5662 6680 -273
4920 1544 562
6808 550 276
8404 2026 932
2764 537 -264
2272 7707 691
6041 8028 -701
2744 6800 836
7338 6986 -575
956 7014 -849
3955 3996 -130
1977 5419 344
5100 846 -168
3952 1717 937
2187 3664 -112
6863 1128 74
4578 4403 604
4811 2527 -516
1863 667 -878
811 993 -632
3293 533 68
2124 3460 -230
4877 3589 94
6535 3473 -619
841 5067 -737
5910 5320 -329
8217 6342 -370
4601 116 -715
436 1651 555
1382 932 383
6040 2370 -879
6691 4 -173
1850 7307 125
545 1010 -690
1901 1424 387
4595 3265 -28
5579 3115 486
5621 53 343
5741 7821 284
418 6781 712
4906 3898 587
6572 2870 -250
7091 5249 -116
2927 5359 808
5823 861 -129
6038 954 -951
8095 2961 402
2269 5743 -252
4377 3274 -518
5736 1101 572
1857 853 740
2235 25 -774
1880 8041 -398
5474 7145 930
4894 5311 503
4494 547 783
4833 8357 136
6520 1902 -414
1857 3148 703
7794 7931 -477
7012 8031 578
7733 6999 43
3200 7173 311
8101 6623 -816
5132 1403 -25
1566 6067 413
7354 8491 494
5949 4456 735
3308 1061 360
6120 2258 358
4329 3522 74
1900 4381 968
8376 8126 687
4792 7016 770
6168 4977 291
5791 6008 -602
400 5218 324
8486 27 605
7738 6072 -344
6219 2293 -472
3661 5327 737
6808 8246 -203
774 6969 515
6861 7693 940
7777 7031 226
7448 6721 90
2714 5188 698
5632 6351 49
3463 5435 235
6707 2977 940
44 968 -53
8387 7478 -5
3771 7624 958
2093 6668 -258
6602 8188 -129
7207 6345 -42
6237 468 -232
5665 608 490
8446 596 139
5586 4559 177
4403 3302 833
2510 3866 -311
5196 4139 245
7178 4865 211
312 4564 -167
3318 5214 203
2020 5246 148
7093 4621 -306
1969 6353 161
6750 940 959
5375 382 -982
3090 6398 497
8463 2637 774
3927 3400 -460
5505 7362 -980
7289 8446 -804
606 4711 -893
2345 2336 -681
7851 594 971
1820 7055 -490
4351 135 758
7792 7996 992
4840 6911 -527
3029 6620 -404
8257 6983 -245
2986 6766 -815
6292 6066 -255
2214 3685 383
6402 7982 153
6701 3800 63
5770 5563 -154
3721 2116 552
3340 5186 862
2082 705 -868
3620 1841 156
7450 5847 727
5566 6694 518
2710 5623 -848
7311 8204 -256
141 1919 370
3687 4660 -165
7705 27 783
7273 669 -529
4293 7047 479
7251 2103 82
8328 6377 -542
10 2491 125
3388 7248 -380
6106 3216 -249
3115 5576 -340
6729 8080 -860
6232 2578 289
3870 7646 519
4631 4047 987
1524 980 -601
7585 4045 599
5896 1347 -334
4160 3504 477
3 4971 -104
3094 6650 905
3490 1470 953
6933 7897 133
6016 2934 992
2615 268 -524
2700 6588 500
5566 6377 -287
4102 7879 -79
3571 352 151
5447 7713 593
2548 3233 -346
2679 8140 -720
4967 1314 -330
6609 694 -543
8218 684 123
2175 2924 484
4675 3617 950
5596 2840 910
2283 7449 390
8367 3266 -927
5234 246 68
5864 6689 -214
5060 3749 -328
3910 1985 321
6383 5049 470
7257 5019 89
7976 2511 256
4254 342 431
1137 5285 427
1131 5490 430
615 7321 -726
6549 94 815
7039 4455 -193
7352 751 -952
7779 4065 -65
6457 3632 -986
7775 2095 -782
4730 8403 214
2435 3375 -294
2939 4886 850
5580 1646 57
6972 6871 -229
7653 304 -166
2545 1619 -513
1213 1002 -451
7478 4413 273
6035 839 -245
687 658 -77
1993 154 238
5775 3532 728
5858 3295 532
2280 5079 490
3451 48 -623
7555 7368 -424
1586 1283 -871
1734 874 -37
7552 5812 645
7612 3786 720
2770 1941 -570
6709 70 -188
90 1801 -359
1099 2394 -601
5307 2675 -877
3915 6631 -27
3169 1037 251
2543 3557 -781
6794 4685 972
3271 1738 -901
1054 2736 531
973 6027 787
64 4948 -967
2010 899 317
2506 2503 -411
8115 7205 818
6491 2231 -554
3971 8499 -322
314 6117 844
6327 5533 -877
1033 2722 -660
2343 609 322
202 7595 -195
3846 7649 -57
4750 6656 498
43 4896 -990
2533 4554 -559
1293 4793 -285
5482 4287 -816
6082 5524 437
961 3931 606
692 7078 -198
2704 8200 477
6969 1720 -620
4081 587 -772
6984 3098 977
3786 7561 -532
631 3392 844
2438 5874 -607
1485 6859 -267
5213 2702 506
1793 2695 921
6003 4193 893
1833 360 144
5106 6998 -225
6541 5851 588
8034 1969 -810
1142 6055 218
2749 1592 187
1307 5567 -491
830 83 -425
7820 7297 -46
5498 670 -547
4443 3045 714
423 7864 838
3689 8113 -911
6553 1133 769
1270 1802 9
6735 494 -409
1767 5733 369
3888 3662 -735
2873 6803 804
8497 5916 959
4943 5282 -670
5163 6167 832
7830 7119 895
5719 6111 -125
3154 7956 263
2743 3887 164
6037 207 -805
4773 6001 879
1052 7329 -72
7568 5066 -397
1197 4703 -575
3000 2741 46
4436 7493 246
5689 6613 -431
4864 6152 -604
5009 388 -368
1552 53 336
1122 4297 -564
3617 2325 700
4476 3963 206
2713 6578 33
5830 2502 -334
4990 132 192
250 1594 -768
1533 1617 -964
5412 7115 742
4979 4237 -604
6229 804 553
8408 5705 -643
6960 77 -387
521 3544 911
4322 593 -275
390 2942 -632
2957 3426 -659
7229 1999 -425
8456 4021 -880
7941 6074 955
6872 3995 660
6433 6589 991
98 1769 -14
7557 84 581
4347 1466 307
17 2160 -399
6229 7575 -239
6331 6294 -2
6387 154 32
8301 1522 -95
5737 2655 -977
4552 4187 164
5840 7637 -6
4411 2104 372
3216 1012 464
4583 679 -425
2348 3987 107
8103 8370 -163
6748 5243 -690
4367 8124 997
3167 6476 801
5643 7372 97
7325 2997 346
6024 4908 246
5632 2504 -65
3653 6030 -863
186 5629 -382
1669 3145 -462
24 1428 273
8191 6334 -358
5973 3916 -58
1744 5635 -120
4882 3239 790
4159 81 976
4990 3707 -402
1491 6733 -554
3410 1058 -305
5646 1196 -204
4598 5450 888
2910 7763 734
2731 3368 -451
3150 3691 -440
1299 2810 31
5727 2301 478
2725 2638 -841
3016 4055 376
8499 7461 -439
5040 1261 14
5937 5285 -410
8404 7932 -201
382 3563 61
2981 6748 969
4045 7705 27
6441 519 556
2005 4914 -67
5653 1711 -933
3089 5427 -225
3655 1850 -502
5479 1058 -899
1595 8430 -789
3359 4891 -138
444 1252 -587
7953 7664 -726
2649 6598 -114
5511 2249 -310
2853 5724 -343
668 1362 354
2208 595 492
2246 2120 -388
7002 2833 -678
2281 4680 -318
5910 5685 -121
1373 771 -696
7111 5837 729
6996 2884 987
5240 3539 891
5125 7842 -765
4828 7291 851
2966 4651 -895
7269 7866 17
4838 4025 -119
3284 6055 220
422 2169 -169
4367 8234 -787
81 3063 491
5254 7798 -251
5660 1535 -959
5707 3905 -182
5909 8252 -217
6083 2889 -292
506 349 50
6206 6271 128
6776 2194 -962
5544 1211 -536
6398 8397 -899
1974 3367 -31
5444 8334 -304
7919 7685 671
4792 219 447
4914 4977 -142
6135 6884 -573
1163 6745 294
1101 8057 226
1838 4904 -525
1461 7373 -751
7173 6989 718
4974 4692 -261
315 3391 -713
6889 5036 -121
6456 2426 -951
1360 6205 442
2020 4570 311
1248 175 -103
5733 763 -835
1581 5528 61
7115 8335 565
3141 6414 947
1344 3644 247
5762 7176 -184
3285 92 -69
5962 3724 -816
7426 8234 705
2475 6474 683
4770 4128 714
2967 2461 443
4567 2707 53
7926 3248 -341
233 3859 630
2437 3880 -236
1139 5676 867
3491 2051 407
7532 3937 513
2096 4520 -829
3155 3595 728
2065 4947 976
6676 6765 916
4487 333 64
4328 3121 647
2330 1263 381
4287 1543 -926
8498 378 -540
6134 2898 194
192 5234 -139
4700 6476 709
822 989 -115
4121 2074 -75
7423 3905 403
3725 2469 307
6723 7472 24
6408 1110 867
3409 7565 -49
5134 396 -490
2727 3385 -623
7831 2012 809
3460 7827 997
8071 5603 944
8294 7869 994
3466 953 220
3016 5457 -443
7510 5519 28
4589 1777 -853
4291 6220 486
1630 3954 771
2993 4636 -564
7203 5625 -166
7887 4042 -6
7675 5692 609
2074 639 923
5788 810 -415
5732 841 494
5398 4429 553
3040 6070 737
6282 5701 10
6237 1399 138
8310 1850 571
3362 2176 -539
7508 4150 444
3976 7309 263
1102 5559 277
2847 5029 87
1592 7638 390
7482 3087 149
1193 804 -317
2254 6270 824
4851 7497 -196
7427 2461 -423
7578 6544 2
7666 6037 -507
3895 1635 217
3604 38 401
3598 8106 -977
2422 3935 770
5536 4889 464
792 2225 182
3738 4119 365
2527 8059 -867
4207 6269 63
6811 4571 -726
2618 2936 -53
7482 1897 903
1174 665 -187
1528 8243 363
526 5675 -579
7042 932 -776
1924 2744 -378
6578 936 34
925 3972 -458
2030 6065 568
3751 1804 81
715 426 660
7532 676 -57
966 6353 -294
7732 3538 -768
4476 6603 -635
1864 294 -381
234 4880 72
4633 8110 620
3816 504 19
2293 6278 297
6214 4601 -404
3372 1667 -183
1434 7674 -985
2998 1244 776
8284 6981 -836
310 1955 834
1799 5464 -684
6059 3806 521
6791 2236 -680
3869 1225 -665
6680 3562 983
847 8345 207
7746 7143 786
1682 8406 -15
2265 2734 414
6215 4445 -385
5259 5012 362
1875 4399 6
7988 1971 916
1666 5644 -968
5393 4617 736
7296 4228 325
4458 586 28
3693 817 -551
3907 5409 202
5269 4562 733
6679 1621 -128
7273 4043 -14
5109 50 478
3828 5935 -937
3426 1956 -178
726 8072 607
3569 4169 231
1363 6325 797
3401 1940 940
5992 2921 441
6179 2170 94
4544 995 -685
5626 2907 -854
7492 1868 243
945 3956 309
5139 3256 620
4592 5316 -190
1833 8206 588
3826 4983 850
6128 647 -842
43 1291 -562
4699 5428 465
7057 6676 123
6231 2592 -187
289 4189 -133
3988 8258 -224
5100 2545 33
6026 6540 112
2251 3517 695
3030 4635 -278
4574 7858 -59
7233 666 -200
2848 5891 -744
7817 8046 800
2970 705 -729
2383 4598 -67
7507 3432 -836
1049 7215 -217
3225 5427 405
4296 8416 144
6270 4326 -316
7511 8045 -445
766 1927 -834
6305 6955 -97
7238 3479 920
5551 5217 -920
1874 7424 205
1208 2271 457
7429 794 509
720 520 -336
4778 401 -195
6494 7266 -42
3363 7301 -334
8092 6161 -884
5185 8156 -75
4189 3673 71
7742 3000 263
5912 770 590
6813 5093 943
5368 7118 601
7422 7404 -115
7666 5436 -972
7365 7430 -420
6154 1923 -137
8120 2114 -400
1913 860 12
5995 1476 -195
3430 1064 658
1719 2034 -714
4180 3123 -397
4798 6886 -480
6881 7206 -332
1726 6482 -862
8374 4458 -58
5017 3671 127
7044 3172 -971
3587 6687 -996
8256 5407 -130
1150 2633 -1
5642 3390 -855
4998 2967 -684
6547 2546 -547
5386 5432 656
972 4173 184
7676 6444 -362
4253 1999 561
6552 3669 -463
5313 4271 528
2846 4038 907
2822 370 680
6152 2009 527
1072 5310 -709
4998 2042 699
4130 4725 240
5455 2169 -620
7031 3406 -671
6811 2762 -835
82 967 -594
5004 144 -986
2343 2437 -340
3402 8149 953
6797 6010 -170
8030 5733 711
8456 207 647
7480 686 -440
4614 8186 598
4695 7746 -839
2052 3387 -558
4901 5306 -968
1545 6883 -614
6278 8085 349
6271 3075 815
6602 815 261
627 1007 439
3992 7973 993
5737 453 -353
6501 5428 -124
537 3766 -256
6520 7729 512
5383 3442 169
8189 3783 -7
4902 4874 -597
1433 3137 68
4248 7014 447
4198 1694 85
5704 5464 -62
5673 7107 -430
3128 1738 -470
6654 5856 270
8359 3421 94
1797 8034 -323
4384 2226 72
3994 4111 96
5591 901 -452
4353 1055 -38
5104 2386 -82
8126 6860 517
404 1522 977
90 642 980
5066 1749 -961
6019 1292 -965
7815 7285 566
5599 1714 -733
931 7413 -225
4103 748 -943
1208 5196 182
1885 5146 -10
1938 1539 -251
7899 4796 804
1544 7850 277
5667 1959 579
8340 7960 -11
1236 3974 92
2437 2459 -919
4208 6220 180
2592 4829 352
1722 6615 -374
2213 1825 -438
7237 6850 -601
2913 2007 506
7184 7811 -427
2698 4453 313
7123 5385 -284
7990 3542 542
84 1995 751
4687 6309 519
2359 3791 98
7444 7696 -662
7832 1359 937
3513 263 -327
383 4118 -109
2014 1764 -715
2782 5641 -353
4086 5622 808
520 5443 -1000
3208 7597 957
7488 7414 516
6434 2969 923
3430 149 -68
5495 4462 939
2128 6241 -241
4588 4695 -220
1978 4879 891
1944 6610 -411
3131 2744 929
294 4082 -484
1137 5353 180
7201 4237 -348
2408 3690 -723
1993 3264 674
4751 3305 -244
2683 4622 -488
7333 1515 536
1272 5197 476
3573 6130 706
2334 8168 445
948 8289 -211
5324 3975 -203
1318 1628 491
8442 6462 783
6317 7174 -162
3176 6088 -817
1528 3704 792
5244 631 -626
6523 6001 -900
5960 678 503
2678 7685 -66
3242 4078 -695
8189 4405 -907
657 7070 693
4375 7600 564
7666 5054 192
2984 6417 -296
4929 4880 668
1502 3983 -244
6515 5974 763
5671 269 285
5333 3563 -862
2888 6328 -697
3193 961 -328
1747 4302 291
774 4630 144
337 7012 791
8456 5343 -351
5262 8463 -246
454 2386 -571
2321 5024 690
3093 2264 -511
5003 658 -271
6690 3432 -916
5563 4923 443
1087 8199 -432
6568 8210 508
2659 3402 10
1831 1477 911
1449 5294 980
6239 6265 953
2057 1720 569
6215 4168 -421
5222 20 779
2936 3155 6
919 248 -385
7218 6162 -26
2042 4225 -62
5808 2772 -2
2248 4571 -328
7161 6232 136
640 7487 -475
3434 4422 187
421 6340 -199
2247 941 -641
1216 1918 258
6373 3349 -728
3412 174 329
2648 2380 408
5013 7581 -78
6035 3036 -610
7568 2351 3
7282 4215 -90
4936 3827 512
6236 5370 -999
901 5272 131
3720 5005 242
6724 2440 -378
2593 3861 -258
3162 5714 955
7967 1018 -587
1782 6453 329
7977 7393 -705
7556 2866 -672
6934 1740 165
1886 7931 -285
5023 3560 -308
306 2915 714
2301 8382 914
6104 2433 -379
1851 6357 177
5706 3764 953
7015 1641 -815
3926 1333 122
8046 988 -561
3581 2305 580
5462 6539 709
6679 6150 502
4350 7339 537
2819 5980 519
2639 6706 40
5310 6256 -240
4098 1584 848
4970 933 976
2098 4859 356
71 7250 957
8280 6109 488
7778 1273 -559
5009 6901 -415
2543 3818 -673
